test_cas,species,score_scaled
537,204,97.82503572392741
537,220,111.41491106841806
537,267,96.88562949507539
537,316,91.52390070547405
537,319,66.02631260276377
537,330,58.01663884407087
537,333,110.57529511512249
537,404,115.27793748642571
537,413,104.05909988460277
538,220,93.70587054665634
538,267,91.09740064255402
538,319,87.5869496513597
539,0,96.01248840107576
539,16,90.43943580201353
539,267,99.80121110426319
540,220,106.24740479732503
540,267,114.02394398292202
540,319,115.10840888638253
541,0,101.2766152714068
541,31,55.94899055316086
541,138,100.82258054918974
541,198,60.408733928043205
541,204,100.82258054918974
541,220,65.27103506953088
541,267,65.26261484534228
541,316,94.07514404511205
541,319,65.27103506953088
541,330,100.82258054918974
541,404,53.28984977713389
542,220,86.85578558293346
542,267,93.47003517423916
543,316,91.91567753049748
543,319,91.23671403593693
544,316,71.80198998635409
544,319,73.80221371330977
545,141,92.8065504460324
545,198,65.28509121100959
545,220,78.53833187140039
545,316,76.60764218703781
545,319,74.49637742813816
545,333,109.005458705027
545,342,75.32499244647946
545,393,99.25274413909426
545,395,92.8065504460324
545,404,123.35860905328086
546,316,79.6166283426641
547,220,59.42549518063595
548,72,102.84645168150227
548,359,101.76198677804176
548,382,100.19215036794628
549,220,86.22104335958765
549,267,90.69528568713275
549,316,86.64754342250768
549,319,86.64754342250768
550,220,106.63834406100814
550,267,106.15297255437316
550,316,104.48995469632774
550,404,95.83714981825803
551,267,77.54704841588983
551,278,79.80249251729636
552,316,69.89906905038944
553,316,67.55717330945704
554,69,60.408733928043205
554,267,76.1316570680124
555,316,74.1407372674625
556,331,74.24052754301894
557,316,46.375824796289784
558,220,127.2564349135186
558,359,120.97990764331082
559,316,70.47800930418279
560,220,100.60609896193526
560,267,95.11760824788207
561,267,97.68290772899877
561,393,61.593575389528084
562,267,90.43943580201353
563,316,94.92485382129681
564,267,77.4274688263852
564,316,79.79142233960734
565,44,86.36035675297055
565,138,86.06147341184189
565,220,84.6017218933868
565,267,89.90731929635544
565,316,85.37711800556329
565,404,76.01010529801461
566,31,88.82951326368998
566,137,79.73633124782393
566,187,81.14075595829785
566,204,79.8581062177395
566,220,87.93019316306604
566,260,77.87623578611746
566,267,86.00372580340941
566,316,78.00376368547015
566,330,80.81348316053264
566,331,80.81348316053264
566,357,81.30342439546712
567,331,26.165159499313262
568,267,41.16192366689664
568,316,43.720703111154556
569,0,79.8581062177395
569,138,71.06076859459989
569,204,73.3011213141669
569,316,68.64811918663223
569,330,73.3011213141669
569,331,73.3011213141669
570,316,61.34010463749536
571,316,59.36458487399709
572,220,89.50002957316151
572,316,85.81892840416639
573,316,60.380649673302756
574,316,63.37469183657102
574,331,64.78285570156558
575,44,97.01239141952725
575,220,91.52390070547405
575,316,72.31788256675965
576,0,110.11164866597099
576,3,95.72974167896889
576,13,92.13603413656087
576,15,85.02234813110172
576,31,80.41563319249252
576,34,102.64419678558698
576,42,80.05629105483733
576,47,118.21674492215558
576,72,79.54150074039528
576,80,91.65108901232972
576,87,103.14586267465337
576,99,105.16973380696592
576,101,81.48399947000418
576,110,102.84645168150227
576,116,83.60230284526858
576,128,102.50320816979595
576,131,87.52026577322754
576,132,100.95574092471452
576,136,102.202634062404
576,138,100.21227941306567
576,139,87.6205301278616
576,141,107.43562229493152
576,143,70.90266988573015
576,145,72.87462125124688
576,152,97.9700943985359
576,159,83.99324210895168
576,175,111.51470134397451
576,198,105.12906839622528
576,204,76.82192565008451
576,216,118.75817327095974
576,220,109.82528534437438
576,223,89.92131021207652
576,225,84.5145988422298
576,227,102.55926501196515
576,244,75.1512775348163
576,246,107.43562229493152
576,250,107.9613096509809
576,260,94.56623502032011
576,261,80.34347772437447
576,263,89.6556304668196
576,267,107.60652373066445
576,268,108.39919029843139
576,278,88.00089824534868
576,281,110.84418503450297
576,292,78.91869998888747
576,302,73.9936567228962
576,303,92.92574412082999
576,316,75.03780577694232
576,317,85.31620769892444
576,319,77.11062345623355
576,321,102.84645168150227
576,330,96.37100598592242
576,331,91.52390070547405
576,335,94.83042157834494
576,336,101.4908987344535
576,340,75.32499244647946
576,341,100.82258054918974
576,342,102.55926501196515
576,346,117.02148880818433
576,358,86.57464021601726
576,359,114.4699431857392
576,367,120.50612290262703
576,370,78.17747859713329
576,374,78.17747859713329
576,377,74.29095855804329
576,380,74.34685344302132
576,381,83.05383588009965
576,393,106.12956123004017
576,395,116.65733860510437
576,401,108.27127592963758
576,402,78.60810199501734
576,404,115.10840888638253
576,407,112.14513152521796
576,413,103.45858511258909
577,220,81.7711861395413
577,267,79.74731500722876
577,316,77.50696228766175
577,319,77.70971685305909
577,330,118.9550718080184
578,316,71.59197151068854
579,316,79.50954718143595
580,220,97.54359433561588
581,204,52.679890494423
582,0,84.84702744562682
582,3,134.81776813657146
582,16,104.12910142206063
582,31,85.56307851904717
582,72,75.32499244647946
582,79,84.40719070294067
582,80,95.16663350878649
582,87,85.61350953407151
582,99,82.88012096843651
582,114,91.52390070547405
582,136,83.99324210895168
582,141,88.99124674219354
582,143,75.02374963546363
582,198,90.85338439600251
582,204,83.60230284526858
582,220,85.07770701241219
582,228,96.94872495360936
582,260,81.41399793254632
582,267,87.2596768535945
582,278,80.24840740637161
582,286,94.20267194446474
582,292,75.32499244647946
582,295,83.97317049342564
582,316,82.54505304913168
582,317,93.1674037202995
582,319,82.14748419821093
582,331,84.44995737853199
582,335,82.0705971326924
582,341,91.52390070547405
582,349,97.82503572392741
582,381,127.1350566483842
582,393,87.5869496513597
583,31,68.42476403120054
583,69,60.408733928043205
583,198,52.00937418495147
583,220,60.76958720231031
583,244,63.43933330026883
583,263,45.60594716748095
583,267,61.80485542647554
583,316,78.00376368547015
583,331,65.42721920593821
583,346,56.27359803683102
583,359,109.74668009678119
583,393,62.29329166697285
583,395,44.87331039725536
583,404,82.54505304913168
584,267,87.2596768535945
584,316,83.43322696870248
585,220,69.11729943992984
585,267,67.21578089537216
585,319,61.42900422501505
586,31,66.34614479013709
587,220,102.01783666316098
588,316,51.717072941237966
589,267,106.15297255437316
590,316,82.71059236839334
591,316,76.33172068639253
592,316,72.16658433833219
593,316,58.041619284024335
594,267,111.4646292716003
594,316,109.005458705027
594,330,78.88458445595127
595,176,58.83889751794772
595,220,64.61457490153805
595,267,60.408733928043205
595,316,76.60764218703781
596,44,60.408733928043205
596,220,58.562976017302454
597,44,50.31277585040413
597,220,50.31277585040413
598,3,56.371992598372415
598,31,59.48693746175196
598,220,63.236640230738765
598,267,62.74916587056259
598,316,57.99154721165012
598,319,60.78441354387742
599,316,77.39592125571778
600,316,73.3011213141669
601,44,56.080843610245765
601,220,60.408733928043205
601,316,72.47250629582561
601,330,63.771761903665855
602,3,93.47003517423916
602,42,82.50915129588918
602,72,103.95538651039749
602,376,100.82258054918974
602,381,74.65447613700792
603,44,30.828315725030862
603,220,28.010917410054006
603,316,27.46948906124983
604,267,62.43260506035575
605,31,74.49637742813816
606,316,60.6230173910899
607,330,84.62367229019513
608,220,48.676255562176486
608,404,49.08618295201498
609,316,108.79750967972782
610,267,63.01920272304397
610,331,55.189133133370504
611,44,73.75515603638397
611,220,75.93712587756627
612,220,72.87462125124688
613,267,50.41400200645739
613,316,53.16526200105797
613,404,49.07212681053628
614,331,72.47250629582561
615,220,90.81882689061636
615,267,94.52300295102994
616,31,77.50696228766175
616,204,76.89482885657493
616,316,78.0209434167664
616,330,75.68584572074656
617,316,27.02767866264675
618,316,54.10466822991
619,316,48.31407503642544
620,316,51.40701851286702
621,220,44.209825669048605
622,44,69.33908967566433
622,138,79.9536703240145
622,204,69.6723259360819
622,220,74.76188427629705
622,267,80.92305627798004
622,316,72.31788256675965
622,330,77.11818401200662
622,404,76.74977018196644
623,220,51.30020340202549
623,316,51.79935570928591
623,331,54.77288773999131
623,390,58.287054516657186
624,198,100.82258054918974
625,176,68.76251351961339
625,267,78.77364131427899
625,316,76.43392727537466
625,319,78.44636851651377
625,346,73.82586111866662
626,316,59.54892109152506
627,346,60.408733928043205
628,331,86.08443525232528
629,316,23.759496285037613
630,316,56.27359803683102
631,267,87.93019316306604
632,316,56.27359803683102
633,220,58.428970128109235
633,244,56.17656068499186
633,250,58.83889751794772
633,267,92.94867844096105
633,269,56.57300902998212
633,280,59.12608418748485
633,316,49.5967247769838
633,319,87.5869496513597
633,342,58.83889751794772
633,346,46.61927803243967
633,397,60.408733928043205
634,316,60.479439010325855
635,220,65.28509121100959
635,267,64.48781297708618
635,316,59.06770130910013
635,404,66.264813289276
636,31,103.45858511258909
636,44,94.83042157834494
636,72,125.5652202382887
636,87,125.2043669640216
636,98,102.28334351131988
636,131,99.34123708539134
636,138,88.90991524133246
636,141,106.7395702170614
636,143,94.83042157834494
636,198,112.03605807725262
636,204,102.84645168150227
636,220,100.60609896193526
636,263,117.15464918370913
636,267,109.29264537456413
636,273,112.25592273572869
636,281,110.31630526276982
636,292,99.43085736066605
636,296,117.02148880818433
636,316,103.90409760908835
636,319,104.12910142206063
636,330,91.94673760951426
636,331,94.64527677550838
636,333,113.60589448734811
636,358,112.96001952170212
636,395,107.63541533788154
636,404,97.46131156756793
637,316,56.27359803683102
638,220,80.08506449564163
638,267,87.93019316306604
639,220,86.08443525232528
639,316,88.6130316764355
639,331,76.67834726932045
639,404,88.67141455482022
640,331,95.31579308497992
641,220,51.507535678778915
641,267,62.33017299112585
642,31,93.62637708537979
642,42,82.87394652089719
642,87,113.03446568169578
642,136,107.72280896446865
642,141,116.59498874526432
642,176,101.2766152714068
642,198,109.23789726581322
642,220,106.58827198863392
642,267,110.35881352786801
642,268,113.74250259461047
642,316,106.94649973703747
642,319,110.79865027055418
642,393,113.45862733792326
642,395,107.72280896446865
642,404,88.29104643733314
643,72,84.71216523649223
643,115,109.66894343323376
643,136,104.98856251254887
643,187,91.23671403593693
643,198,108.59553131518851
643,220,112.67579562183177
643,267,115.62976561966065
643,268,113.17939442442808
643,316,103.92115239676144
643,319,108.46403035622284
643,393,114.24266926226048
643,404,111.97141661355482
644,316,81.7419341370233
645,267,61.110979616395184
646,220,76.60764218703781
646,267,76.60764218703781
647,220,77.25568213084203
647,267,70.77562879632241
647,319,73.20071177920514
647,341,68.34823542062588
648,220,82.71059236839334
649,267,62.61071828192753
649,316,59.73821761857167
650,316,84.07410617707151
651,319,82.22522086175836
652,220,98.58222782962272
652,267,92.8065504460324
653,316,71.06076859459989
654,176,127.71360960296911
654,220,115.10840888638253
654,267,109.82528534437438
654,319,94.46487980242497
654,331,102.01783666316098
654,404,97.14147938019461
655,220,100.82258054918974
655,316,106.12956123004017
656,72,87.00839669677478
656,220,125.41865042706831
656,267,95.31579308497992
656,316,102.7013930068938
656,319,97.68290772899877
656,331,94.83042157834494
656,335,95.72974167896889
656,404,94.03314334442156
657,316,33.262954308854596
658,330,62.43260506035575
659,267,61.97857033813869
659,316,67.12381754048555
660,316,60.408733928043205
661,220,82.22522086175836
662,220,45.70966054168623
663,220,43.444024429336146
664,204,83.05383588009965
665,316,38.6950026854389
666,220,60.408733928043205
666,267,62.719791729892876
666,316,60.408733928043205
666,319,60.408733928043205
667,220,82.22522086175836
667,250,80.94257112120002
667,342,81.7711861395413
668,198,60.408733928043205
668,220,61.552070275218654
668,267,64.00244147045123
669,220,100.39608048626971
669,267,100.82258054918974
670,330,99.80121110426319
671,316,86.36035675297055
672,267,68.67084972811841
673,267,68.20828244394606
674,220,76.60764218703781
674,267,54.958453566585135
674,319,76.60764218703781
675,316,82.2880346403872
676,316,72.47250629582561
677,316,72.45299145260564
678,187,62.339423612405795
678,288,65.28509121100959
679,3,51.8512754760817
679,31,56.675712992252286
679,220,52.34603337032623
679,267,56.47178287392885
679,316,39.09145103042916
680,316,35.994047547702735
681,132,74.66727886387109
681,220,74.49637742813816
681,267,79.8581062177395
681,319,78.48300972679019
681,404,61.65209702858045
682,143,55.1058765821568
682,267,49.75508137534825
682,316,54.549137897669574
683,316,50.88845792289667
684,316,82.79484602774698
685,220,48.81026145136971
685,316,58.50906696830205
685,404,61.38845600630963
686,176,93.1674037202995
686,319,74.1407372674625
686,331,80.43985041595806
687,316,55.39306325169394
688,72,112.25592273572869
688,316,101.04593570462143
689,3,32.99502918404599
689,260,51.11005408432752
690,316,83.05383588009965
691,220,70.24638026759779
691,316,68.35911724254763
691,404,98.74396130812629
692,7,72.47250629582561
692,316,80.67416976714975
693,316,94.55450007769967
694,220,70.74804615666417
695,0,109.09039047864884
695,3,97.68290772899877
695,14,99.76517737326111
695,31,100.86668788156831
695,40,88.36549259732678
695,62,111.51470134397451
695,65,88.14447662611273
695,72,92.8065504460324
695,76,88.95046346003788
695,136,101.47882131265513
695,141,109.11178460502938
695,151,87.93019316306604
695,167,100.60609896193526
695,220,108.33494239555547
695,260,114.4684136506816
695,263,93.20452832608026
695,267,112.93537817787657
695,276,108.93545716756915
695,278,76.60764218703781
695,282,108.39919029843139
695,316,106.79073478054266
695,335,99.70677886131132
695,342,108.93545716756915
696,143,102.84645168150227
696,175,106.7395702170614
696,220,113.74250259461047
696,233,98.76034105119452
696,246,117.76271019993852
696,250,112.14513152521796
696,267,117.59376322913545
696,316,99.61359741336136
696,319,98.20101824374522
696,336,114.78113608861732
696,396,121.30773175932165
696,404,111.56513235899885
696,413,128.1275581969581
697,3,42.364067758307854
698,3,29.988043543343423
698,220,29.071970989181516
699,31,49.90600959136236
699,175,55.08934285781406
699,220,59.19382899348998
699,316,52.22585577220594
699,331,56.19972787322688
699,342,53.823226841598455
700,331,79.21811098203857
701,7,72.47250629582561
701,18,70.07725178563375
702,316,86.08443525232528
703,220,71.55756999240829
703,267,88.67141455482022
703,404,76.60764218703781
704,220,87.67120331071337
704,267,95.02057089604291
704,316,75.93712587756627
704,319,89.28354798590703
705,3,28.58987238163779
705,31,26.72826766949565
705,220,26.27423294727859
705,267,28.408895290101867
705,316,28.99873045697504
705,319,31.289354028184455
706,316,62.47966273728154
707,316,52.679890494423
708,220,80.68672123608079
708,267,75.62440343963056
708,319,81.69828293305088
709,152,84.40719070294067
709,319,63.648039992139836
710,316,60.61214677887846
711,187,62.339423612405795
712,3,88.36549259732678
712,30,80.08506449564163
712,31,69.26437998449612
712,44,87.45420804404063
712,72,90.90688348629125
712,101,79.8581062177395
712,138,78.09008497054617
712,143,75.81036395311442
712,175,80.68672123608079
712,179,73.70841103736085
712,220,82.22522086175836
712,246,81.27605044470499
712,259,57.325568210604004
712,263,96.16957842165506
712,267,80.94257112120002
712,275,70.10539165180676
712,316,76.4683287936549
712,317,71.90939812564322
712,330,75.71676927150287
712,331,73.2137276875798
712,355,82.22522086175836
712,404,79.58433251026302
712,408,90.14421361307653
712,409,83.88355021815093
713,3,89.50002957316151
713,51,101.51511595791904
713,68,116.39105862694089
713,220,98.42412912075297
713,246,112.68172490702871
713,267,113.08453775407
713,291,103.93824862988882
713,330,97.82503572392741
713,331,106.29510054930181
713,341,109.74668009678119
713,406,115.22750034327123
714,72,78.8216626370483
715,31,46.922998426319545
715,220,59.12608418748485
715,316,59.06770130910013
715,319,29.450067155584833
715,331,71.06076859459989
716,267,60.408733928043205
717,331,93.94988679320785
718,14,104.56440085632138
718,44,117.4755235304014
718,220,107.90092218604045
718,267,109.70770439337899
718,316,109.36631197929411
718,319,116.19287378984305
718,404,106.48918448481471
719,316,60.408733928043205
720,316,86.94695441565878
720,331,85.07770701241219
721,316,74.24052754301894
722,316,77.34886357879199
723,316,40.35373868305408
724,316,101.6374685456739
725,267,49.11437976919944
726,3,130.08072424698798
726,13,74.24052754301894
726,16,82.84588685480047
726,31,76.26439867533148
726,47,75.1512775348163
726,69,75.93712587756627
726,72,78.9874314152532
726,76,79.63824155926343
726,79,80.31958942817987
726,80,81.20807796935891
726,87,84.26996766656906
726,96,77.27112691524457
726,99,79.23853217626079
726,110,73.66197458843402
726,116,87.5869496513597
726,136,84.9383936190293
726,143,79.11688482598531
726,152,83.79505727185385
726,167,78.17747859713329
726,175,68.20828244394606
726,198,81.07407208016569
726,204,75.81036395311442
726,220,86.5485789109606
726,225,62.35796142674151
726,227,74.3417536990722
726,244,79.4883251548761
726,246,80.56220300371294
726,250,81.2487825947934
726,267,85.62617397758113
726,268,83.85392871556878
726,278,72.09213817833853
726,292,82.95776230611935
726,316,78.31063897265807
726,317,87.42141033209806
726,319,80.84553376936086
726,324,81.7711861395413
726,331,77.76755120729479
726,335,74.10367785005334
726,336,75.56349313299168
726,342,81.18107180771224
726,346,82.22522086175836
726,393,81.91929890426493
726,404,75.32499244647946
726,413,110.93614838938959
727,42,94.37638685612788
727,87,113.21129967852184
727,214,108.33494239555547
727,220,133.4437522226106
727,267,121.47134602823068
727,316,102.55926501196515
727,317,101.2766152714068
727,319,101.76198677804176
727,335,76.60764218703781
727,342,130.08072424698798
727,404,134.54715414011585
727,407,104.18206350258079
727,413,130.90055088633537
728,16,116.00011936325778
728,31,78.91869998888747
728,188,72.87462125124688
728,220,110.84418503450297
728,267,85.07770701241219
728,316,83.34102254963679
728,319,81.91929890426493
728,331,101.76198677804176
728,342,112.59916624743502
728,377,79.53083341997429
728,404,92.59860142073322
729,330,64.48781297708618
730,204,65.89159881495155
730,267,71.76654861935866
731,87,99.93558265246372
731,220,90.69528568713275
731,267,96.42963212911015
731,268,99.66003386228819
731,316,101.16033003760259
731,319,89.50002957316151
732,220,86.36035675297055
733,87,107.32395175231918
733,220,104.87032281381482
733,267,104.67756838722956
733,268,109.98518078329343
733,316,84.40719070294067
733,319,95.21600280942347
733,342,88.29104643733314
733,346,97.68290772899877
733,404,91.52390070547405
734,24,46.61927803243967
734,72,69.64612442918504
734,175,55.967676079337586
734,191,130.08072424698798
734,192,91.35018579381091
734,220,50.65601936211046
734,263,71.10922141067778
734,291,56.66054183050643
734,316,70.01110830136105
734,317,69.88552699333069
734,330,49.46023013993441
735,220,79.00719293518456
735,267,83.05383588009965
735,319,72.47250629582561
735,342,68.53555524171126
735,407,72.47250629582561
736,0,81.48399947000418
736,95,92.00927221210901
736,220,92.26512209722824
736,316,85.46328824349072
736,319,92.8065504460324
736,331,87.16439192335358
737,31,61.14995531979739
737,204,55.189133133370504
738,316,59.12608418748485
739,0,116.67824529647801
739,3,130.32407839796986
739,4,130.32407839796986
739,13,115.10840888638253
739,31,117.96089503703637
739,42,138.45760762441242
739,47,123.92171722346325
739,72,131.91945057646393
739,80,109.005458705027
739,110,119.9847661693489
739,143,105.06850765091266
739,152,120.32800968105522
739,175,128.79807450642963
739,198,114.48372398636467
739,220,125.41865042706831
739,225,116.19287378984305
739,227,121.47134602823068
739,244,120.68886295532234
739,246,123.35860905328086
739,253,125.19382222589493
739,263,121.55460257944438
739,267,126.60048846245394
739,316,117.96089503703637
739,317,113.74250259461047
739,319,113.47188859815489
739,331,120.32800968105522
739,336,124.86112345231527
739,342,130.08072424698798
739,346,125.2043669640216
739,395,124.598098557426
740,316,70.56687486224712
741,316,101.51511595791904
742,220,58.727226975335384
742,267,67.59614901285924
742,316,56.11897430776505
742,404,56.980163710869704
743,31,72.99987850315108
743,72,74.54868321904829
743,87,76.26439867533148
743,99,73.73174471205097
743,136,75.17993377187096
743,141,71.32135751423294
743,198,75.00972152220189
743,220,82.54505304913168
743,244,74.44445766134237
743,267,76.1316570680124
743,268,78.04679193256862
743,316,72.87462125124688
743,319,80.2189594920066
743,341,71.90939812564322
743,342,73.89728403131261
743,393,79.84694825113444
743,395,73.12740640250377
744,34,89.86088284742861
744,204,78.17747859713329
744,330,92.07236767064298
744,331,90.00112197230436
745,34,92.13603413656087
745,330,89.86088284742861
745,331,89.24103972080884
746,34,94.03314334442156
746,225,95.31579308497992
746,330,89.58852251945859
746,331,85.48810342431625
747,220,103.45858511258909
747,267,104.48995469632774
747,316,103.30048640371933
748,316,84.28042877848881
749,72,85.31620769892444
749,87,88.29104643733314
749,187,68.64811918663223
749,198,86.64754342250768
749,220,78.09008497054617
749,239,78.33218049437207
749,245,78.35559181870508
749,267,79.42504050201465
749,268,86.64754342250768
749,316,74.1407372674625
749,346,84.84702744562682
749,359,63.6591979587449
749,382,73.5244764695986
749,404,79.42504050201465
750,220,76.89482885657493
750,267,84.8811508583798
750,319,86.7956561872313
750,330,83.60230284526858
750,404,93.62637708537979
751,316,91.94673760951426
752,220,63.882005601092644
752,267,64.61016336086381
753,316,60.408733928043205
754,141,73.63887080257977
754,267,55.21262262587633
755,16,110.35881352786801
755,31,77.34886357879199
755,42,73.85358230547388
755,44,91.70201392704584
755,69,81.48399947000418
755,72,82.71059236839334
755,76,87.5869496513597
755,87,85.66430467510042
755,114,121.89784609115071
755,118,75.61217911601658
755,138,89.28354798590703
755,141,94.37638685612788
755,143,87.0393202475311
755,151,79.7748496665258
755,155,82.80842074777115
755,157,85.7670086373706
755,163,79.63391360067124
755,183,80.64913381023015
755,187,73.69444789059426
755,188,106.15297255437316
755,194,138.55078907236236
755,200,100.39608048626971
755,220,105.35569432044979
755,221,78.63151331935035
755,239,84.40719070294067
755,244,78.17747859713329
755,263,89.71884742016779
755,267,91.18065719376773
755,268,96.37684666410742
755,278,81.05418955217966
755,286,92.8065504460324
755,316,81.91929890426493
755,317,98.34639245720554
755,330,81.40008082322086
755,331,85.07770701241219
755,335,85.14841209469485
755,340,82.22522086175836
755,359,77.46312976910652
755,370,94.46487980242497
755,377,79.58433251026302
755,389,77.4274688263852
755,393,96.37684666410742
755,395,52.9854216240799
755,402,86.57464021601726
755,404,90.09619229030721
756,31,47.72645370299651
756,302,51.29981792784826
756,316,50.427609547391796
756,330,49.47672022167095
757,267,68.42476403120054
758,316,69.26437998449612
759,44,71.73128490407143
759,220,67.59614901285924
760,316,65.61638521292528
761,316,72.91612636555631
762,330,25.74757833196219
763,7,99.25274413909426
763,267,98.50273436834617
764,316,28.010917410054006
765,220,60.408733928043205
765,267,60.408733928043205
765,316,63.01920272304397
765,319,60.408733928043205
766,316,77.03546145422517
767,316,68.97323099636947
768,220,87.68817580741296
768,267,92.13603413656087
768,319,86.99298574544295
769,220,61.308054028667144
770,179,74.92613523432999
771,220,44.209825669048605
771,267,60.408733928043205
771,404,43.79989827921011
772,316,90.59182652154806
773,330,88.29104643733314
774,316,66.4782631607026
775,316,93.39314810872062
776,316,67.14211429064218
777,260,78.45551094336214
778,316,63.61467188308655
779,316,72.87462125124688
780,316,59.73821761857167
781,316,60.269420534660306
782,220,119.34477093364798
782,267,97.54359433561588
782,278,116.49228478299415
782,331,89.81475090199567
783,3,15.891088200102388
784,198,99.99396553084844
785,316,89.93065297104556
786,316,76.4683287936549
787,31,110.48790148853539
787,72,109.90477880565095
787,90,112.59916624743502
787,99,114.33209965895136
787,214,118.19073714218516
787,220,113.95252107027602
787,244,110.96397346113974
787,267,115.88695183234961
787,319,116.05739319223446
788,99,114.94286956712088
788,220,115.45165239808885
788,267,113.88181598799338
788,319,122.35188081336777
789,3,64.64020369662072
789,331,70.44863516351307
790,316,74.24052754301894
791,316,61.83064078143782
792,3,46.328129044313016
792,220,52.679890494423
792,316,45.353162016224054
793,316,54.61058017878558
794,316,76.60764218703781
795,316,52.182023253650705
796,316,73.12740640250377
797,31,86.94695441565878
797,220,95.21600280942347
797,316,85.56307851904717
797,331,91.52390070547405
798,267,113.21129967852184
799,316,68.64811918663223
800,220,84.1971722272751
800,319,83.05383588009965
801,44,98.11820716325953
801,220,102.84645168150227
802,3,54.30859834823342
803,316,66.75018479591097
804,220,89.50002957316151
804,267,92.91287634603478
804,404,93.70587054665634
805,316,30.510117083027957
806,3,28.010917410054006
807,316,37.33249855209686
808,316,79.20792257117785
809,198,99.07902922743112
809,316,86.70641486622262
810,220,35.532494870608176
810,239,44.23025708870917
810,267,41.98483901995838
810,319,38.451899103998976
811,204,75.68584572074656
812,316,83.99324210895168
813,316,74.76188427629705
814,316,96.40025798844043
815,316,66.07337027968956
816,316,64.90176157107517
817,316,52.870039812120964
818,220,66.94342056740214
819,141,97.68290772899877
819,220,90.96079253529166
819,267,99.07902922743112
819,404,65.46320443258136
820,188,89.95406429537857
820,220,101.39485497014084
820,267,111.92864993796348
820,316,88.19908308244652
821,316,89.03226782908733
822,220,58.041619284024335
823,267,57.102213055172314
823,316,60.408733928043205
824,316,52.07362208782739
825,151,61.85220100814938
825,316,83.60230284526858
825,330,84.961421778608
826,220,81.48399947000418
826,316,78.15114632757678
826,330,57.65068002034124
826,404,78.35559181870508
827,31,78.63151331935035
827,188,77.34886357879199
827,220,79.74731500722876
827,267,81.99454129497299
827,316,89.50002957316151
827,342,83.94317003657747
827,404,90.77389093472596
827,407,92.26512209722824
828,229,70.16144849397595
828,267,128.56739493964426
828,331,51.3874765656633
828,381,69.11729943992984
829,316,68.3809315126453
830,316,83.83425011121402
831,267,68.8787987534176
832,76,116.80500722092987
833,267,60.408733928043205
834,330,88.29104643733314
835,316,62.78359143753596
836,316,73.96943949943068
837,0,77.11818401200662
837,138,77.58736426530423
837,204,70.02213510059306
837,330,74.89849238355943
837,331,71.06076859459989
838,175,70.58179553903787
839,316,76.53764064957996
840,319,71.12501649747583
841,220,106.5385537854517
841,267,109.44075813928775
842,267,41.1266599516094
842,316,35.76795766085868
843,214,81.61895245516276
843,267,97.01239141952725
843,291,79.37690489289216
843,316,93.70587054665634
844,3,103.92115239676144
844,72,98.74396130812629
844,87,95.11760824788207
844,220,105.27243776923609
844,246,114.02394398292202
844,267,97.68290772899877
844,316,95.11760824788207
844,319,78.53833187140039
844,331,107.15970079428625
844,342,105.14937171903247
845,44,70.44863516351307
845,220,58.45556787801332
846,316,45.238233730339914
847,53,89.90731929635544
847,115,114.57629238072444
847,141,103.45858511258909
847,143,92.8065504460324
847,198,99.55827526875116
847,219,111.92864993796348
847,220,116.00011936325778
847,267,101.71191470566755
847,278,98.58222782962272
847,316,107.72280896446865
847,319,108.05287402123847
847,336,97.14147938019461
847,341,101.68701168331084
847,342,111.23877984332924
847,346,103.95538651039749
847,393,102.93494462779937
847,395,103.33182318813724
848,316,70.36124153692597
849,316,66.90788970162521
850,267,89.07352951024149
851,137,82.41537017945633
851,204,83.05383588009965
852,14,75.32499244647946
852,316,69.6200201451718
853,267,69.88552699333069
854,316,70.20378621334815
855,316,82.96644225351255
856,346,84.62367229019513
857,137,84.42854154321243
857,204,84.40719070294067
858,316,48.94686955863208
859,72,117.02148880818433
859,90,123.69103765667788
859,115,127.04309329349758
859,136,126.06382805450983
859,198,125.63966639828236
859,214,133.00391547992447
859,220,114.73333230466184
859,267,122.03100646667549
859,268,121.61769803797834
859,316,112.48288101363082
859,319,118.21674492215558
859,342,123.92171722346325
860,316,56.907082308189615
861,316,91.46551782708933
862,317,62.13192395611253
863,316,67.61571813944042
864,316,62.62275437805371
865,346,79.63824155926343
866,267,65.51389500216199
867,346,79.21811098203857
868,316,84.5145988422298
869,346,77.11818401200662
870,137,83.99324210895168
870,204,86.94695441565878
871,316,50.18003424308505
872,331,113.88181598799338
873,330,67.30896234332212
874,316,71.73128490407143
875,316,106.15297255437316
876,316,99.99396553084844
877,316,107.72280896446865
878,316,124.53385065455006
879,220,49.08618295201498
880,331,75.09431287969409
881,316,32.88727469302037
882,316,53.065471725501524
883,316,56.97152639060765
884,220,100.60609896193526
884,316,88.29104643733314
884,404,86.94695441565878
885,316,65.29212982737434
886,316,72.03681603372833
887,316,85.07770701241219
888,316,68.71653233324719
889,316,80.9035954177978
890,316,109.51600052999582
891,31,90.83209815746417
891,42,73.3011213141669
891,72,79.11688482598531
891,87,119.6574933715837
891,143,71.75630393163486
891,187,92.8065504460324
891,220,94.46487980242497
891,222,115.81250567235597
891,263,104.87032281381482
891,267,121.26741590990726
891,279,107.72280896446865
891,316,87.42141033209806
891,319,108.66221519332068
891,331,87.35627008457433
891,333,110.03386676631831
891,342,115.27793748642571
891,380,100.09236009238984
891,381,77.34886357879199
892,220,102.55926501196515
