,0
29123,0.18
29124,0.14
29125,0.2
29126,0.163
29127,0.17
29128,0.13
29129,0.13
29130,0.19
29131,0.56
29132,0.39
29133,0.25
29134,0.003589
29135,0.00237
29136,0.0023
29137,0.0039
29138,0.0086
29139,0.0013
29140,0.0014
29141,0.003
29142,0.0031
29143,0.0022
29144,0.0055
29145,0.0767
29146,33.31
29147,23.19
29148,23.47
29149,23.19
29150,32.35
29151,25.4
29152,22.91
29153,32.35
29154,9.12
29155,32.35
29156,19.8
29157,16.23
29158,34.28
29159,22.9
29160,9.12
29161,42.56
29162,16.94
29163,16.23
29164,9.12
29165,9.12
29166,17.35
29167,20.08
29168,50.0
29169,37.0
29170,50.0
29171,5.8
29172,29.0
29173,23.0
29174,32.0
29175,32.0
29176,14.0
29177,16.0
29178,32.0
29179,33.0
29180,3.06
29181,29.0
29182,21.02
29183,32.0
29184,50.0
29185,48.0
29186,24.0
29187,24.0
29188,44.0
29189,37.0
29190,16.1
29191,31.0
29192,0.0044
29193,0.01
29194,0.0032
29195,0.024
29196,0.0035
29197,0.0011
29198,0.0031
29199,0.024
29200,0.21
29201,0.0032
29202,1.8
29203,0.0133
29204,0.0045
29205,0.013
29206,0.0086
29207,0.032
29208,0.0043
29209,0.004
29210,0.004
29211,0.0048
29212,0.0034
29213,0.0036
29214,0.0275
29215,0.0041
29216,0.004
29217,0.0102
29218,0.0016
29219,0.0045
29220,0.0016
29221,0.0041
29222,0.0047
29223,0.0076
29224,0.008400000000000001
29225,0.002
29226,0.0015
29227,0.15
29228,0.0076
29229,0.0046
29230,0.02
29231,0.0048
29232,1.8
29233,0.39
29234,0.0017
29235,0.0024
29236,0.0044
29237,0.0044
29238,0.0008699999999999999
29239,0.0047
29240,0.0153
29241,0.0046
29242,0.0047
29243,0.004900000000000001
29244,0.0047
29245,0.0045
29246,0.006900000000000001
29247,0.01
29248,0.0045
29249,0.39
29250,0.0025
29251,0.0051
29252,0.0024
29253,0.023
29254,0.0015
29255,0.0044
29256,0.002
29257,0.0062
29258,0.0044
29259,0.0077
29260,0.013
29261,0.07
29262,0.0043
29263,0.0032
29264,0.0054
29265,0.024
29266,0.0096
29267,0.0046
29268,0.016800000000000002
29269,0.0094
29270,0.0015
29271,0.0031
29272,0.0018
29273,0.0038
29274,0.0044
29275,0.004
29276,0.0029
29277,0.0045
29278,0.0132
29279,0.03
29280,0.0007700000000000001
29281,0.029
29282,0.0046
29283,0.0047
29284,0.0037
29285,0.0051
29286,0.0046
29287,0.0115
29288,0.004900000000000001
29289,0.0088
29290,0.0044
29291,0.0034
29292,0.0053
29293,0.041
29294,0.0038
29295,0.0034
29296,0.0045
29297,0.004
29298,0.0017
29299,0.0046
29300,10.0
29301,17.5
29302,19.0
29303,1.3
29304,18.0
29305,18.0
29306,7.9
29307,10.0
29308,7.8
29309,15.5
29310,14.0
29311,5.0
29312,3.9
29313,5.5
29314,7.5
29315,40.0
29316,5.0
29317,1.4
29318,6.5
29319,4.0
29320,14.0
29321,16.0
29322,6.3
29323,6.0
29324,12.5
29325,1000.0
29326,3.0
29327,1.8
29328,1.5
29329,4.25
29330,27.0
29331,33.0
29332,4.7
29333,2.8
29334,4.4
29335,3.6
29336,2.9
29337,5.4
29338,8.5
29339,63.0
29340,1000.0
29341,5.0
29342,7.6
29343,8.9
29344,18.0
29345,10.0
29346,10.0
29347,40.0
29348,16.0
29349,0.5
29350,0.569
29351,0.285
29352,4.29
29353,0.213
29354,0.28
29355,0.222
29356,0.154
29357,1.4
29358,1.26
29359,0.05
29360,0.35
29361,0.3670000000000001
29362,5.65
29363,0.11
29364,16.0
29365,0.141
29366,0.237
29367,0.332
29368,0.55
29369,1.09
29370,0.078
29371,0.248
29372,0.191
29373,0.28300000000000003
29374,0.292
29375,1.38
29376,0.2
29377,0.8
29378,0.899
29379,0.231
29380,0.422
29381,2.86
29382,5.6
29383,0.0308
29384,0.63
29385,0.094
29386,2.0
29387,1.72
29388,0.36
29389,2.0
29390,0.236
29391,0.6
29392,6.0
29393,0.112
29394,1.0
29395,0.142
29396,0.19
29397,1.35
29398,1.58
29399,2.0
29400,16.0
29401,1.41
29402,3.2
29403,0.4
29404,0.034
29405,1.73
29406,0.19
29407,0.282
29408,2.35
29409,0.26
29410,0.2
29411,0.225
29412,0.39
29413,1.72
29414,0.95
29415,1.69
29416,1.41
29417,0.4
29418,0.21
29419,0.284
29420,4.68
29421,0.55
29422,0.044
29423,0.44
29424,1.71
29425,0.6559999999999999
29426,0.151
29427,4.3
29428,0.75
29429,4.9
29430,0.26
29431,0.78
29432,0.569
29433,0.173
29434,0.326
29435,2.0
29436,16.0
29437,0.284
29438,16.0
29439,2.18
29440,0.034
29441,1.5
29442,2.17
29443,2.0
29444,0.05
29445,0.7
29446,5.05
29447,16.0
29448,0.279
29449,0.117
29450,2.6
29451,0.383
29452,1.8
29453,0.12
29454,0.42
29455,0.835
29456,0.185
29457,0.21
29458,7.43
29459,0.86
29460,0.22
29461,0.382
29462,1.1
29463,0.138
29464,5.65
29465,0.835
29466,0.28
29467,0.57
29468,0.3
29469,0.142
29470,0.075
29471,0.255
29472,0.0339
29473,1.25
29474,1.01
29475,0.0728
29476,0.27
29477,0.122
29478,3.7
29479,11.2
29480,1.78
29481,4.75
29482,2.0
29483,3.0
29484,0.272
29485,0.224
29486,1.06
29487,0.55
29488,0.1
29489,0.2
29490,0.141
29491,2.2
29492,0.0453
29493,0.106
29494,2.18
29495,0.4970000000000001
29496,0.45
29497,2.3
29498,0.362
29499,0.14300000000000002
29500,0.12
29501,0.34
29502,0.0975
29503,0.35200000000000004
29504,0.3
29505,0.28600000000000003
29506,1.44
29507,0.181
29508,0.0535
29509,1.42
29510,1.88
29511,0.245
29512,0.6
29513,12.8
29514,0.117
29515,0.215
29516,2.0
29517,0.28600000000000003
29518,0.425
29519,0.19
29520,0.282
29521,1.3
29522,0.23
29523,0.6709999999999999
29524,0.092
29525,1.52
29526,2.6
29527,0.98
29528,0.066
29529,16.0
29530,0.212
29531,1.13
29532,0.168
29533,0.445
29534,1.33
29535,0.284
29536,0.519
29537,8.79
29538,0.12
29539,0.82
29540,0.045
29541,0.04
29542,0.21
29543,10.0
29544,1.89
29545,0.5489999999999999
29546,2.6
29547,0.2
29548,0.162
29549,0.2
29550,0.329
29551,0.237
29552,1.27
29553,0.87
29554,0.2
29555,2.19
29556,3.2
29557,0.348
29558,1.4
29559,2.0
29560,0.5670000000000001
29561,0.123
29562,3.2
29563,0.96
29564,0.306
29565,0.5
29566,0.0305
29567,0.05
29568,5.6
29569,0.54
29570,2.31
29571,0.0691
29572,2.3
29573,4.4
29574,0.48
29575,4.75
29576,0.3
29577,0.267
29578,1.51
29579,0.8
29580,0.0413
29581,0.234
29582,1.42
29583,2.8
29584,0.173
29585,3.56
29586,0.425
29587,0.28
29588,0.83
29589,0.76
29590,3.0
29591,0.078
29592,0.0998
29593,0.249
29594,0.28
29595,3.2
29596,0.081
29597,0.28800000000000003
29598,0.28
29599,0.4
29600,0.425
29601,0.345
29602,2.3
29603,1.27
29604,0.245
29605,0.552
29606,5.65
29607,0.238
29608,47.0
29609,50.0
29610,80.0
29611,230.0
29612,275.0
29613,31.6
29614,109.0
29615,191.9
29616,168.8
29617,22.8
29618,722.0
29619,480.0
29620,400.0
29621,80.0
29622,412.69
29623,60.0
29624,81.0
29625,550.0
29626,346.7
29627,81.0
29628,315.0
29629,39.8
29630,60.4
29631,200.0
29632,45.6
29633,25.0
29634,105.0
29635,35.32
29636,42.6
29637,85.2
29638,44.0
29639,45.6
29640,72.0
29641,55.0
29642,47.84
29643,630.0
29644,214.0
29645,46.0
29646,182.0
29647,450.0
29648,434.03
29649,32.1
29650,275.0
29651,49.0
29652,52.0
29653,465.87
29654,16.19
29655,82.0
29656,91.0
29657,69.2
29658,47.7
29659,195.0
29660,68.0
29661,36.97
29662,23.2
29663,20.1
29664,35.0
29665,81.0
29666,49.28
29667,207.0
29668,4680.0
29669,37.0
29670,5.0
29671,170.0
29672,1.3230000000000002
29673,0.22
29674,1.33
29675,2.53
29676,1.45
29677,2.754
29678,2.75
29679,1.327
29680,0.4270000000000001
29681,0.24
29682,0.58
29683,0.4270000000000001
29684,2.352
29685,1640.0
29686,1710.0
29687,1640.0
29688,1550.0
29689,560.0
29690,1400.0
29691,1800.0
29692,1550.0
29693,1550.0
29694,1560.0
29695,1550.0
29696,1580.0
29697,1480.0
29698,540.0
29699,1850.0
29700,1480.0
29701,4710.0
29702,1370.0
29703,1480.0
29704,1790.0
29705,1440.0
29706,540.0
29707,1370.0
29708,2100.0
29709,100.0
29710,5000.0
29711,1850.0
29712,800.0
29713,540.0
29714,775.0
29715,540.0
29716,100.0
29717,100.0
29718,1430.0
29719,9.0
29720,9.0
29721,3.4
29722,9.0
29723,9.0
29724,39.0
29725,270.0
29726,165.0
29727,450.0
29728,230.0
29729,450.0
29730,100.0
29731,340.0
29732,1010.0
29733,1267.0
29734,56.0
29735,425.0
29736,22.0
29737,33.0
29738,24.6
29739,36.6
29740,9.2
29741,22.49
29742,46.0
29743,395.0
29744,395.0
29745,386.0
29746,94.0
29747,165.0
29748,35.7
29749,36.6
29750,9.2
29751,96.0
29752,370.0
29753,32.0
29754,425.0
29755,24.6
29756,62.0
29757,230.0
29758,15.59
29759,34.42
29760,12.5
29761,250.0
29762,54.0
29763,35.08
29764,14.01
29765,400.0
29766,260.0
29767,33.47
29768,70.0
29769,910.0
29770,34.42
29771,580.0
29772,100.0
29773,102.0
29774,22.49
29775,20.0
29776,740.0
29777,22.49
29778,70.0
29779,12.6
29780,5.9
29781,88.0
29782,74.0
29783,74.0
29784,35.56
29785,600.0
29786,140.0
29787,165.0
29788,8.25
29789,8.64
29790,12.0
29791,84.0
29792,34.42
29793,450.0
29794,28.6
29795,36.6
29796,5.3
29797,84.0
29798,32.0
29799,102.0
29800,260.0
29801,54.0
29802,290.0
29803,34.42
29804,84.0
29805,370.0
29806,20.0
29807,3.32
29808,1.12
29809,8.98
29810,3.85
29811,7.7
29812,2.84
29813,0.82
29814,1.08
29815,1.2
29816,12.4
29817,3.4
29818,1.17
29819,0.61
29820,1.0
29821,1.6
29822,3.8
29823,1.08
29824,1.58
29825,5.0
29826,3.8
29827,5.98
29828,4.6
29829,1.7
29830,37.7
29831,3.85
29832,8.1
29833,4.19
29834,4.62
29835,2.84
29836,0.28
29837,6.6
29838,1.48
29839,6.19
29840,8.5
29841,2.25
29842,3.18
29843,3.98
29844,7.63
29845,5.98
29846,68.4
29847,0.85
29848,265.0
29849,1.0
29850,12.9
29851,300.0
29852,100.0
29853,120.0
29854,28.0
29855,58.0
29856,38.0
29857,25.0
29858,27.8
29859,50.0
29860,74.0
29861,12.9
29862,55.0
29863,54.0
29864,104.4
29865,57.54
29866,20.0
29867,182.0
29868,207.0
29869,1290.0
29870,2460.0
29871,36.2
29872,550.0
29873,675.0
29874,1300.0
29875,78.0
29876,1600.0
29877,37.9
29878,100.0
29879,13.3
29880,49.2
29881,100.0
29882,186.0
29883,26.8
29884,49.2
29885,13.0
29886,3050.0
29887,100.0
29888,2390.0
29889,1660.0
29890,900.0
29891,4700.0
29892,12.0
29893,385.0
29894,16.2
29895,31.1
29896,1210.0
29897,448.0
29898,5.2
29899,0.55
29900,10.17
29901,8.76
29902,8.6
29903,3.37
29904,8.49
29905,20.13
29906,11.3
29907,8.9
29908,2.6
29909,4.03
29910,7.62
29911,7.1
29912,3.796
29913,20.81
29914,11.5
29915,11.0
29916,13.0
29917,2.3
29918,9.727
29919,0.42
29920,16.0
29921,5.4
29922,0.42
29923,8.3
29924,1.9
29925,3.4
29926,14.51
29927,11.0
29928,5.0
29929,6.0
29930,10.0
29931,2.5
29932,5.85
29933,41.36
29934,36.53
29935,31.55
29936,45.32
29937,1.34
29938,3.5
29939,0.35
29940,1.22
29941,9.1
29942,3.7
29943,33.23
29944,8.6
29945,7.69
29946,4.6
29947,9.8
29948,2.8
29949,7.17
29950,0.55
29951,8.0
29952,10.2
29953,9.46
29954,6.516
29955,9.078
29956,33.81
29957,0.35
29958,0.43
29959,8.45
29960,11.04
29961,11.21
29962,11.0
29963,13.0
29964,27.38
29965,7.94
29966,8.99
29967,8.27
29968,18.0
29969,8.26
29970,14.0
29971,10000.0
29972,2560.0
29973,1000.0
29974,2840.0
29975,1000.0
29976,1000.0
29977,1000.0
29978,1000.0
29979,1000.0
29980,10000.0
29981,160.0
29982,6.4
29983,4.5
29984,1.7
29985,14.6
29986,10.4
29987,1.6
29988,21.849
29989,26.9
29990,173.21
29991,135.0
29992,41.2
29993,188.0
29994,150.0
29995,26.0
29996,135.0
29997,167.524
29998,400.0
29999,59.6
30000,710.0
30001,300.0
30002,474.11
30003,2.2
30004,600.0
30005,24.42
30006,43.6
30007,1.23
30008,0.005
30009,55.57
30010,7.48
30011,31.6
30012,150.0
30013,3.04
30014,43.0
30015,30.0
30016,25.0
30017,18.0
30018,28.0
30019,45.0
30020,45.0
30021,30.0
30022,10.0
30023,8.0
30024,90.0
30025,66.0
30026,10.0
30027,4.6
30028,90.0
30029,9.0
30030,1.6
30031,7.5
30032,9.0
30033,7.0
30034,3.4
30035,2.0
30036,3.5
30037,1.5
30038,500.0
30039,500.0
30040,500.0
30041,500.0
30042,1.22
30043,500.0
30044,0.0064800000000000005
30045,2.25
30046,0.56
30047,500.0
30048,1.36
30049,500.0
30050,500.0
30051,3.2
30052,1.15
30053,4.1
30054,8.8
30055,9.7
30056,7.8
30057,9.7
30058,9.7
30059,9.9
30060,6.1
30061,9.6
30062,7.5
30063,7.5
30064,9.7
30065,9.6
30066,148.0
30067,7.6
30068,7.5
30069,7.5
30070,0.26
30071,1.3
30072,7.9
30073,5.3
30074,13.3
30075,7.8
30076,117.0
30077,7.5
30078,117.0
30079,148.0
30080,7.5
30081,7.5
30082,8.4
30083,9.6
30084,0.047
30085,0.06
30086,0.047
30087,0.14
30088,0.14
30089,0.12
30090,0.75
30091,0.84
30092,0.04
30093,0.84
30094,0.097
30095,0.077
30096,0.047
30097,0.078
30098,0.077
30099,0.092
30100,0.14
30101,0.07
30102,0.1
30103,6.1
30104,100.0
30105,100.0
30106,15.106
30107,15.962
30108,64.0
30109,46.0
30110,300.0
30111,290.0
30112,90.0
30113,320.0
30114,0.084
30115,400.0
30116,5.2
30117,200.0
30118,11.84
30119,430.0
30120,1.0
30121,5.2
30122,751.0
30123,48.05
30124,17.0
30125,106.0
30126,66.0
30127,269.0
30128,45.0
30129,14.32
30130,76.0
30131,570.0
30132,4.4
30133,8.6
30134,15.0
30135,9.0
30136,400.0
30137,67.4
30138,1080.0
30139,17.021
30140,22.0
30141,82.0
30142,48.5
30143,604.0
30144,7.3
30145,23.0
30146,116.0
30147,9.41
30148,32.0
30149,52.48
30150,27.8
30151,17.07
30152,43.0
30153,13.0
30154,100.0
30155,31.5
30156,6.7
30157,840.0
30158,12.45
30159,100.0
30160,11.3
30161,40.0
30162,21.0
30163,43.0
30164,12.53
30165,0.006
30166,0.00294
30167,0.0008900000000000002
30168,0.0129
30169,0.0022
30170,0.01585
30171,0.0023
30172,0.0014
30173,0.0265
30174,0.00155
30175,0.0013
30176,0.2
30177,0.0008900000000000002
30178,0.0053
30179,0.00116
30180,0.035
30181,0.0008100000000000001
30182,0.006
30183,0.0143
30184,0.00047
30185,0.0029300000000000003
30186,0.00333
30187,0.00312
30188,0.0035
30189,0.0031
30190,0.00017199999999999998
30191,0.0039
30192,0.026969999999999997
30193,0.03
30194,0.00102
30195,0.00123
30196,0.00133
30197,0.00181
30198,6.000000000000001e-08
30199,0.015960000000000002
30200,5.97
30201,0.001
30202,0.035
30203,0.005900000000000001
30204,0.00119
30205,86.1
30206,0.9
30207,0.75
30208,0.2
30209,0.5
30210,0.005900000000000001
30211,159.3
30212,0.0165
30213,0.0012
30214,0.00033
30215,0.00536
30216,0.0054
30217,0.00066
30218,0.061
30219,0.00235
30220,0.00026000000000000003
30221,0.01622
30222,2.5
30223,0.076
30224,0.0015
30225,0.00625
30226,0.10718
30227,0.13194999999999998
30228,0.02176
30229,0.0016
30230,0.00184
30231,0.00176
30232,0.00239
30233,0.00135
30234,0.0015300000000000001
30235,0.000101
30236,0.0012
30237,0.0021000000000000003
30238,0.00088
30239,0.00223
30240,0.0017800000000000001
30241,0.0017800000000000001
30242,0.00286
30243,0.048
30244,0.0335
30245,0.0016
30246,5.8e-08
30247,0.00121
30248,0.069
30249,0.0093
30250,0.0123
30251,0.0007599999999999999
30252,0.008289999999999999
30253,0.0179
30254,0.0288
30255,0.0124
30256,0.00113
30257,0.001
30258,0.00164
30259,0.0075
30260,0.5
30261,0.0221
30262,0.00032
30263,214.8
30264,0.00133
30265,0.0008900000000000002
30266,0.0007599999999999999
30267,0.00065
30268,0.0008100000000000001
30269,0.015
30270,0.064
30271,6.5e-08
30272,0.0029
30273,0.004
30274,0.03
30275,0.00106
30276,0.00206
30277,0.00203
30278,0.0044
30279,0.0033
30280,0.0026
30281,0.07
30282,0.0025
30283,0.015
30284,0.00075
30285,0.00135
30286,0.00078
30287,0.0277
30288,0.0012
30289,13.24
30290,0.00286
30291,0.0008300000000000001
30292,0.0085
30293,0.00093
30294,0.0054
30295,167.0
30296,0.00109
30297,0.00215
30298,0.0046
30299,0.00165
30300,0.0101
30301,0.0006
30302,0.0061
30303,0.0019199999999999998
30304,0.0006900000000000001
30305,0.0094
30306,0.00215
30307,0.00122
30308,0.0013
30309,0.0021000000000000003
30310,0.0192
30311,0.00183
30312,0.021
30313,0.0026
30314,0.045
30315,0.0038799999999999998
30316,0.0034200000000000003
30317,0.0033
30318,0.00319
30319,0.005
30320,0.0008300000000000001
30321,0.0015
30322,0.00085
30323,1.9408
30324,0.0010500000000000002
30325,0.0017399999999999998
30326,187.2
30327,0.019
30328,0.00146
30329,0.0048
30330,0.0054
30331,0.031
30332,0.0016899999999999999
30333,0.00085
30334,0.00047
30335,0.00085
30336,0.121
30337,0.00235
30338,127.7
30339,0.021
30340,0.0011
30341,0.052000000000000005
30342,0.0052
30343,0.00155
30344,0.02579
30345,0.00214
30346,0.03
30347,0.002
30348,0.0087
30349,0.0024
30350,0.025
30351,0.00183
30352,0.0038
30353,0.0015400000000000001
30354,1.8663
30355,0.00125
30356,5.2e-08
30357,0.0047
30358,0.0014
30359,0.00125
30360,0.00116
30361,0.0026
30362,0.008
30363,0.012
30364,0.00078
30365,110.7
30366,0.03
30367,0.0003
30368,0.00042
30369,0.0017
30370,0.00075
30371,0.0007599999999999999
30372,0.00063
30373,0.0007700000000000001
30374,0.0021000000000000003
30375,0.00085
30376,0.0188
30377,0.00215
30378,0.00114
30379,0.00171
30380,0.00131
30381,0.0009
30382,0.000425
30383,0.004200000000000001
30384,0.0027
30385,0.00058
30386,0.0006900000000000001
30387,0.00207
30388,0.0063
30389,0.00042
30390,0.00203
30391,0.0038
30392,0.00189
30393,0.00111
30394,164.0
30395,197.3
30396,256.6
30397,178.0
30398,2.4957
30399,0.0027
30400,0.0039
30401,0.00062
30402,0.0249
30403,0.2
30404,0.006
30405,196.8
30406,0.0146
30407,0.015
30408,0.00031
30409,0.0026
30410,0.00017999999999999998
30411,0.0089
30412,0.0028
30413,0.0072
30414,0.0365
30415,128.1
30416,0.0008900000000000002
30417,126.7
30418,243.7
30419,0.00054
30420,0.00514
30421,0.00101
30422,0.0007599999999999999
30423,0.00085
30424,0.0021000000000000003
30425,0.00114
30426,0.0062
30427,164.6
30428,0.0048
30429,0.00063
30430,0.43
30431,0.0045
30432,0.00099
30433,0.00184
30434,1.69
30435,0.0057
30436,0.0014299999999999998
30437,0.00095
30438,0.00064
30439,0.00177
30440,0.00123
30441,0.0007
30442,0.00151
30443,0.00113
30444,0.0015
30445,0.0022
30446,0.0388
30447,0.00235
30448,0.00249
30449,0.00042
30450,0.003
30451,0.0024
30452,0.00476
30453,0.00164
30454,1.28
30455,0.329
30456,1.5
30457,1.15
30458,1.18
30459,0.78
30460,1.34
30461,1.125
30462,1.34
30463,0.49
30464,1.43
30465,1.2
30466,1.075
30467,1.96
30468,1.3
30469,1.38
30470,4.5
30471,1.0
30472,1.175
30473,1.5
30474,0.86
30475,0.78
30476,2.13
30477,1.03
30478,1.075
30479,2.14
30480,1.5
30481,0.8
30482,1.2
30483,1.22
30484,0.86
30485,1.38
30486,9.3
30487,0.39
30488,1.06
30489,0.84
30490,0.87
30491,1.3
30492,2.14
30493,0.93
30494,1.0
30495,1.42
30496,0.77
30497,2.1
30498,0.57
30499,1.3
30500,1.575
30501,0.99
30502,0.99
30503,0.95
30504,0.311
30505,1.08
30506,0.354
30507,1.05
30508,1.38
30509,1.2
30510,1.15
30511,1.38
30512,1.73
30513,1.1
30514,1.22
30515,2.08
30516,1.42
30517,1.03
30518,0.93
30519,2.93
30520,2.1
30521,0.9
30522,0.304
30523,0.63
30524,1.325
30525,0.89
30526,0.49
30527,1.02
30528,2.1
30529,0.67
30530,1.07
30531,1.1
30532,9.3
30533,1.0
30534,2.8
30535,2.1
30536,0.825
30537,1.53
30538,0.355
30539,1.0
30540,0.5
30541,0.7
30542,1.88
30543,0.33
30544,1.2
30545,2.93
30546,0.61
30547,0.17
30548,0.67
30549,1.18
30550,1.44
30551,0.71
30552,2.8
30553,0.56
30554,1.03
30555,0.06
30556,0.13
30557,0.24
30558,0.35
30559,0.044
30560,0.1
30561,0.17
30562,3.2
30563,0.15
30564,14.3
30565,1.0
30566,1.0
30567,0.097
30568,0.16
30569,1.85
30570,8.0
30571,8.7
30572,0.64
30573,0.41
30574,2.54
30575,12.9
30576,7.7
30577,5.8
30578,11.7
30579,4.52
30580,0.243
30581,0.243
30582,2.6
30583,5.6
30584,12.5
30585,30.0
30586,2.22
30587,120.0
30588,8.7
30589,17.78
30590,10.0
30591,140.0
30592,8.2
30593,100.0
30594,1.97
30595,4.6
30596,8.6
30597,1.826
30598,5.9
30599,1.6
30600,20.4
30601,6.0
30602,15.1
30603,8.46
30604,11.35
30605,16.23
30606,18.78
30607,0.28300000000000003
30608,10.0
30609,0.59
30610,6.0
30611,9.0
30612,0.01221
30613,1.34
30614,1.0
30615,80.0
30616,6.0
30617,9.0
30618,0.116
30619,2.0
30620,0.64
30621,1.96
30622,0.279
30623,2.25
30624,1.64
30625,6.0
30626,2.8
30627,0.83
30628,0.24
30629,0.406
30630,23.8
30631,7.8
30632,5.3
30633,1.34
30634,7.8
30635,14.5
30636,16.9
30637,0.45
30638,1.633
30639,0.67
30640,0.41
30641,0.439
30642,0.444
30643,115.0
30644,3.7
30645,0.266
30646,9.2
30647,90.0
30648,17.5
30649,77.98
30650,7.5
30651,21.9
30652,4.2
30653,6.7
30654,10.91
30655,7.1
30656,0.96
30657,1.787
30658,165.0
30659,17.38
30660,16.0
30661,2.72
30662,23.0
30663,10.2
30664,0.182
30665,19.2
30666,53.28
30667,3.5
30668,16.5
30669,86.41
30670,0.32
30671,0.64
30672,0.28
30673,0.5820000000000001
30674,13.7
30675,140.0
30676,0.79
30677,17.37
30678,150.0
30679,156.0
30680,5.9060000000000015
30681,18.5
30682,0.273
30683,2.0
30684,0.56
30685,11.3
30686,0.337
30687,8.0
30688,11.75
30689,65.55
30690,1.18
30691,12.5
30692,21.0
30693,0.238
30694,13.7
30695,1.19
30696,20.1
30697,8.2
30698,14.4
30699,19.2
30700,21.4
30701,19.45
30702,3.5
30703,0.96
30704,150.0
30705,17.0
30706,37.9
30707,209.0
30708,6.4
30709,0.266
30710,9.8
30711,6.8
30712,13.5
30713,0.266
30714,0.38
30715,0.92
30716,0.302
30717,6.0
30718,1.76
30719,0.238
30720,74.76
30721,4.0
30722,10.1
30723,23.0
30724,6.8
30725,2.0
30726,17.0
30727,13.5
30728,14.1
30729,2.0
30730,0.67
30731,10.8
30732,14.4
30733,20.1
30734,24.3
30735,1.673
30736,14.45
30737,1.857
30738,9.8
30739,9.1
30740,25.1
30741,50.0
30742,7.21
30743,0.278
30744,24.0
30745,7.6
30746,8.0
30747,3.72
30748,1.27
30749,1.27
30750,3.5
30751,3.0
30752,1.02
30753,1.28
30754,1.23
30755,1.0
30756,1.0
30757,3.9
30758,0.003
30759,4.0
30760,0.975
30761,1.01
30762,0.07
30763,1.19
30764,0.99
30765,1.04
30766,2.75
30767,1.75
30768,1.26
30769,0.99
30770,0.985
30771,3.88
30772,0.98
30773,3.659
30774,3.25
30775,12.0
30776,1.45
30777,0.1939
30778,0.06
30779,0.07
30780,1.24
30781,1.26
30782,0.975
30783,3.78
30784,0.375
30785,1.025
30786,0.06
30787,1.25
30788,0.06
30789,1.55
30790,1.16
30791,1.2
30792,0.5
30793,0.1699
30794,4.5
30795,1.25
30796,2.4
30797,0.79
30798,3.92
30799,3.4530000000000003
30800,1.19
30801,3.5
30802,1.24
30803,0.5
30804,3.5
30805,7.6
30806,18.0
30807,4.6
30808,30.92
30809,3.4
30810,17.0
30811,6.2
30812,4.9
30813,25.0
30814,60.0
30815,155.0
30816,66.0
30817,175.0
30818,300.0
30819,289.0
30820,1.0
30821,1.6
30822,555.29
30823,28.5
30824,41.0
30825,9.8
30826,29.5
30827,80.0
30828,170.0
30829,200.0
30830,150.0
30831,7.8
30832,70.0
30833,860.0
30834,245.0
30835,1.5
30836,178.0
30837,22.4
30838,450.0
30839,60.0
30840,1718.0
30841,1.0
30842,33.0
30843,35.5
30844,20.4
30845,10.0
30846,508.0
30847,5.1
30848,15.5
30849,4.9
30850,5967.0
30851,525.0
30852,23.5
30853,1.9
30854,3.6
30855,26.0
30856,24.6
30857,35.0
30858,800.0
30859,720.0
30860,91.0
30861,11.0
30862,140.0
30863,80.0
30864,28.0
30865,10.0
30866,723.0
30867,50.23
30868,3.0
30869,7.8
30870,450.0
30871,24.0
30872,100.0
30873,20.0
30874,200.0
30875,14.9
30876,498.0
30877,2.1
30878,56.0
30879,1.5
30880,2.4
30881,90.0
30882,29.92
30883,1.0
30884,59.1
30885,23.0
30886,1.6
30887,150.0
30888,20.6
30889,84.0
30890,2092.0
30891,15.0
30892,600.0
30893,225.0
30894,200.0
30895,16.8
30896,3.9
30897,19.0
30898,5.8
30899,10.5
30900,62.5
30901,200.0
30902,100.0
30903,248.0
30904,23.5
30905,35.0
30906,100.0
30907,570.0
30908,2.9
30909,8.0
30910,56.0
30911,76.5
30912,490.0
30913,230.0
30914,80.0
30915,870.0
30916,115.0
30917,55.0
30918,40.0
30919,14.0
30920,23.0
30921,53.0
30922,315.0
30923,140.0
30924,62.0
30925,70.0
30926,3.1
30927,45.0
30928,18.0
30929,11.2
30930,410.0
30931,200.0
30932,11.0
30933,18.2
30934,110.0
30935,15.0
30936,210.0
30937,29.0
30938,30.0
30939,32.6
30940,4.9
30941,35.0
30942,25.0
30943,0.75
30944,85.0
30945,4.9
30946,16.0
30947,14.0
30948,72.0
30949,1.9
30950,1.0
30951,800.0
30952,1.0
30953,9.0
30954,0.0043
30955,4.34
30956,0.032
30957,6.0
30958,0.068
30959,0.0021
30960,0.0086
30961,1.35
30962,0.0043
30963,0.005
30964,0.006900000000000001
30965,0.004
30966,0.022
30967,0.87
30968,7.18
30969,0.04
30970,0.105
30971,0.00198
30972,0.077
30973,0.024
30974,0.9
30975,0.006999999999999999
30976,1.06
30977,3.5
30978,0.0024
30979,0.028
30980,0.015
30981,0.0035
30982,0.7509999999999999
30983,4.2
30984,0.01
30985,4.96
30986,1.06
30987,0.024
30988,1.95
30989,7.13
30990,3.65
30991,0.0041
30992,0.05
30993,0.94
30994,0.0035
30995,1.76
30996,0.00141
30997,0.029
30998,0.0056
30999,3.53
31000,0.0029
31001,0.00036
31002,0.0063
31003,0.00067
31004,0.05
31005,0.011
31006,0.052000000000000005
31007,0.0055
31008,0.05
31009,0.14800000000000002
31010,0.014
31011,1.44
