test_cas,species,score
2066,157,19.598052132337386
391,138,21.996025766952183
1039,319,20.28442861528226
94,319,27.57009029442486
747,316,26.991022513422823
1679,244,32.43584441367486
947,407,19.150057633030833
2177,220,13.679098601817614
2094,126,38.81377091371783
726,278,18.70871328323756
1640,379,14.61738490875661
391,404,20.469243630139736
755,377,20.697048898487274
2425,267,23.215364297059093
2098,140,34.862663666472905
2066,13,21.526719558784915
1815,267,25.37386612663846
1173,220,17.984744372544164
708,319,21.258065167992076
58,225,30.519218836371728
1836,220,23.86566247436377
877,316,28.16465216851501
2041,316,22.98815277255562
1091,136,25.50018668408241
1085,212,17.951698775327074
66,18,33.63406531877814
8,220,21.526719558784915
561,393,15.922524701211659
782,220,31.24897698426778
333,319,20.293591958839183
1644,24,17.36609148675685
1922,404,15.147187892163629
1129,220,16.7934176418051
1646,316,26.549678163629554
367,316,6.701083049883664
2207,267,7.010103058487601
235,319,29.672855820789703
2294,267,19.417230843657187
681,220,19.346768613381396
1177,267,20.989609217705556
1122,296,34.09816607238489
1933,319,18.972110906122374
2386,316,15.608082446790082
85,176,8.629750476331193
1692,330,19.63480268351177
482,316,17.213117692913833
1495,330,15.118241149505947
2441,267,22.563774506073067
1140,273,22.785616428658766
63,31,14.439438181848155
837,330,19.45348494398721
1534,151,21.37727762222957
1056,220,12.425270874720233
1523,327,33.19538986072716
43,267,14.5106685781508
755,141,24.62267698227426
1226,342,15.608082446790082
1853,395,28.02962750438816
2551,267,19.535812118881932
2098,154,36.10138304019309
1642,198,18.5714047931355
1949,220,23.215364297059093
2324,330,35.80890606855644
2344,157,22.347489111664768
11,220,17.855932784040984
1272,336,16.709383776996425
2054,267,35.54796667841902
726,116,22.82084440777476
235,87,28.285147362412673
1490,267,10.005656026480871
1288,143,22.733990259194258
2390,220,14.851067938879591
1822,267,15.26768308606129
1467,359,18.660216335746696
85,3,10.68088983323153
2359,220,16.071966637767
1182,87,18.234051154945004
755,188,27.748037021333314
1119,136,26.870527319525163
247,389,19.907072140941324
489,319,17.107234670736013
1149,316,24.361737592136844
2563,267,15.396494674564469
2177,395,13.719395723710079
1316,354,25.178551576795726
1158,331,18.43500056504302
633,316,12.738709080985357
1507,293,25.595952675368498
1044,267,19.907072140941324
196,404,23.215364297059093
1703,341,27.958629310996322
733,316,21.976975751283767
1119,143,21.867118919513707
1543,3,3.7936504411005956
712,330,19.670645499006575
1565,165,14.041768826102967
2098,209,35.241700398193245
2341,187,15.620915589043388
1122,286,29.587588606008037
1650,31,16.361366628780434
726,167,20.32368728812302
2140,395,19.96394031900223
2135,220,22.82084440777476
2441,404,23.789446687910864
1727,316,18.352007901814062
380,316,22.733990259194258
446,138,17.50003933022407
2089,246,39.28966175380329
4,198,31.9559341371566
2512,267,15.591354363239374
1615,341,23.449047327182072
1692,413,24.694037037766645
4,162,32.804041223395046
1118,310,18.226446144421985
554,69,15.608082446790082
0,346,17.078287928078332
181,330,20.3142593058896
1102,136,43.11276060786907
139,143,27.67241877929323
333,220,23.525263113634978
1470,225,29.79917637823365
727,267,31.813343685361573
744,34,23.4243181245705
258,220,21.31672007036579
310,198,16.381034519484746
2550,267,14.639480166653978
1976,220,25.023315911768144
61,319,14.73057274498193
957,316,13.646169573607642
1158,344,20.82993696787178
1087,72,11.77297694361576
1737,31,16.693956481550643
2392,267,15.413239428078006
140,176,29.17097345882634
2078,259,11.909498223054758
597,44,12.928740170482433
79,316,18.809658272302038
486,267,13.685754678392923
1644,138,22.49532183892102
1918,267,15.608082446790082
1288,31,22.87679625330099
225,316,26.794311533072257
308,342,24.531584403946308
2348,267,12.253506363731773
793,316,14.069324228357528
1869,393,33.31642236186283
576,413,27.0329799533455
2032,316,32.804041223395046
1229,267,28.32710480233535
1119,198,25.391397030107584
225,264,30.0807668612885
139,331,28.378730971799854
1541,267,18.13030071456088
1629,3,15.07564551866886
1824,246,26.220229142220486
273,220,21.976975751283767
1145,3,15.363449077347378
1389,316,15.07564551866886
1226,136,15.608082446790082
393,404,21.05750860955294
1315,220,26.062358173280824
532,0,34.76408800196743
2238,319,22.35163345854279
1264,220,36.925084190637826
1460,413,16.260715868304057
1157,267,30.881713454997886
1868,198,32.651729144073194
603,316,6.866414678109372
2534,316,25.50018668408241
1415,267,19.388726053304072
1074,3,3.7936504411005956
1523,85,24.64616191459524
576,47,30.94961284684527
2039,7,19.029562439133173
1667,141,16.59318728717599
1048,316,17.025692126028055
654,267,28.722623369098386
2087,220,25.655862441126693
776,316,17.39503822941453
576,370,20.32368728812302
1029,69,18.052643764391547
104,225,27.748037021333314
2346,319,13.97355823707144
1070,192,25.09856782235972
739,0,30.541314094269094
1459,267,11.200303098664014
2527,267,22.35163345854279
336,404,16.978423082232833
220,316,33.22065637057674
2125,198,18.59436975059532
1461,316,33.67261063277148
1534,41,30.361347867432066
1813,3,11.846203093718199
1792,331,24.845500661040294
1447,316,14.814095889107177
359,319,27.876848609836493
440,207,18.10879920050758
1131,220,8.629750476331193
2039,267,18.862254074352315
133,31,13.115598740096473
492,316,15.314952129856511
1664,267,35.63095934164798
1559,260,28.16465216851501
625,176,17.825072122710388
456,44,18.272547931222682
1816,319,11.200303098664014
1458,403,26.139625510030143
575,220,23.86566247436377
2371,188,41.86590480267445
2516,395,27.258195724049177
432,316,16.67402361426312
1959,268,24.361737592136844
1997,316,9.837021176740537
728,267,22.154922478192226
1174,267,19.807110056612327
1925,220,19.258971759654923
1027,319,15.608082446790082
272,220,25.781777167137257
1640,198,19.490456993759622
1930,267,19.729125414032865
1679,198,35.39229092137474
726,220,22.545273669283464
545,404,32.31419992611091
1157,228,30.465098307816188
1288,317,25.19595112519075
1494,267,8.439719386834113
1534,284,27.627541827435653
1522,220,25.356498303704182
284,220,18.994879816382067
1495,207,20.82993696787178
46,279,27.514353991210335
1679,319,31.47294432463278
1988,319,26.757339483299845
1640,143,15.51698986846213
1534,404,23.369846683975226
1322,316,9.257953395738504
4,263,20.740302435304717
692,7,18.809658272302038
2182,404,16.997973287066017
905,319,19.292252988537868
1437,335,24.206061835092562
1923,267,32.99040853461869
1316,316,17.61676655613863
534,87,28.40508944491481
947,244,16.221408574322343
1020,267,24.718442973560347
2503,267,20.769705050874425
679,31,14.61738490875661
953,316,12.635609853548864
1931,316,24.780891186347148
2177,198,12.74675662578093
1390,175,28.505051529243804
849,316,17.33287792341109
1710,259,15.118241149505947
678,187,16.120463585257866
1154,267,19.907072140941324
532,376,36.225521215738134
1036,151,25.391397030107584
749,239,20.36474325629457
1990,404,27.40763766060452
29,319,24.531584403946308
550,316,27.306692671540045
613,316,13.685754678392923
1534,66,23.387827826188175
2512,220,15.558341229008624
686,176,24.301827826378652
2317,198,11.60047821445082
2051,220,23.63885616472937
1830,267,34.87394483373749
244,76,21.48278747298602
1519,319,24.912426374898505
1767,176,22.82084440777476
2076,3,13.269139531211227
1533,360,19.708868135719566
765,316,16.300868544913723
2096,31,8.304227907477447
40,330,23.215364297059093
1467,304,26.392692671349568
890,316,28.64054300860047
1961,198,22.093702977198326
1394,316,21.021553736325398
1863,220,15.93404959893011
224,316,4.532417533639684
1752,331,14.464566791350101
2358,404,26.941887375017547
225,143,25.760192793769534
2401,220,11.309092752638842
2439,220,30.544094478255655
1886,316,20.602566038672208
108,331,24.62267698227426
726,319,21.031756097788907
1692,132,24.68195267517802
1584,319,28.921666676425502
1789,316,14.650626632608889
1554,246,30.361347867432066
1742,304,20.989609217705556
2278,316,26.062358173280824
576,374,20.32368728812302
281,220,19.0179298313966
475,316,16.843398418105984
834,330,23.007702977388803
77,316,15.589504905433925
1783,316,22.218217607528782
1091,267,20.860797629202377
1665,346,15.747593362579543
1664,136,35.4998860599525
238,316,18.211328430228782
2510,267,8.092640135251834
859,268,31.852183696772478
763,267,25.717758523936993
2445,267,15.481761889346133
2353,220,22.82084440777476
215,404,35.248602540996515
1534,207,22.034427284294566
1467,22,20.769705050874425
2139,317,26.664504462006477
247,260,20.347172220444
295,138,22.807555899706202
734,330,12.70248509424499
1220,316,26.94593293998491
696,220,29.762204328461237
1252,143,19.417230843657187
1470,413,26.569435252778085
271,336,13.553212763969606
642,268,29.762204328461237
1534,298,31.034492349549552
1164,220,24.718442973560347
26,319,32.46364186266625
1464,267,19.763383760563094
1692,362,24.011218816380488
1069,330,21.632337960807526
884,220,26.27596544543501
1157,220,29.09262514501203
2351,267,15.608082446790082
58,346,31.538133951850746
1644,114,17.88731213616584
196,267,25.760192793769534
2139,331,28.133791507184412
755,31,20.103783121291887
146,268,11.031988521246607
2326,330,18.562297323846927
168,404,16.132787243875946
1692,267,18.40135951972586
1781,267,23.007702977388803
2394,330,15.07564551866886
1122,353,26.794311533072257
2199,200,16.90220729577993
1460,404,21.05750860955294
781,316,15.571110397017668
1668,198,29.118377656776065
1692,407,21.713578128398954
1382,316,22.57153762537392
12,404,16.59318728717599
2371,359,35.290559980919184
230,395,22.7003492138771
2066,25,21.976975751283767
747,220,27.0329799533455
1845,267,23.716220537808425
442,404,19.907072140941324
947,319,17.683652305797086
794,316,19.907072140941324
1896,331,21.617812137112868
2083,158,12.040150154242115
1109,404,31.027269797014604
1519,99,22.136344936836068
603,220,7.010103058487601
2473,267,8.092640135251834
755,335,22.173686731634334
1470,336,20.860797629202377
103,138,37.406458228502665
2367,316,17.14087571605317
660,316,15.608082446790082
1041,316,17.205634606736307
440,316,17.50518975418527
596,220,15.118241149505947
70,80,20.176544646811394
1581,286,23.32855213328441
1220,330,22.567652030835298
2059,69,28.701762509594367
528,220,20.81469584240168
1223,316,17.849719708417314
98,316,12.462989884895459
418,7,7.426718205669296
705,316,7.27225641108182
1836,404,21.717512855886753
541,267,16.896242346610464
1721,310,16.14519278786944
560,220,26.27596544543501
323,404,16.59318728717599
666,319,15.608082446790082
695,40,23.027460066537333
576,0,28.798620649201702
1534,88,23.79812985608499
990,244,18.196332144769777
1646,130,28.681132161542205
2443,404,29.452563941881188
225,204,26.870527319525163
1106,270,29.587588606008037
201,267,30.0634794460935
208,404,25.58419800378945
1171,316,25.191166675478474
636,263,30.667745787610087
282,260,18.311855225204397
738,316,15.26768308606129
1690,404,26.113512811614672
777,260,20.39747363050908
703,267,23.10864796645328
152,336,33.7577667116561
98,7,12.708836003651301
1634,3,14.012865531053155
2446,220,16.170253935988498
2388,220,23.53827381089997
1534,175,23.062546179652582
2393,267,13.556943089889744
70,241,21.445389792868223
1646,220,18.51298520762248
432,267,15.608082446790082
287,316,19.417230843657187
440,198,20.159582288443584
1122,325,34.09816607238489
1372,137,23.449047327182072
57,143,19.807110056612327
1476,195,24.74317217617192
2085,220,26.517207301680024
1996,316,14.5106685781508
392,316,17.761879019522215
376,316,26.65062315269403
99,192,15.933605015643826
2463,220,24.780891186347148
1428,99,26.108333813836285
1692,143,17.227729864633673
2197,319,26.870527319525163
395,267,28.80847884020018
1728,330,15.97859580717108
1106,31,26.949987290116542
962,353,21.12797083982873
1596,72,21.162395417717477
2518,404,19.851885044232283
1158,198,16.120463585257866
2375,330,20.711355692647036
226,267,26.27596544543501
384,316,18.91637460290785
14,404,19.070856989823984
45,319,24.819387962624823
2502,220,32.31419992611091
529,141,29.054650395160774
2089,72,32.90472692109018
1164,316,22.234382448783602
2134,408,26.582723760846644
28,131,25.655862441126693
1981,395,22.218217607528782
1484,91,29.372135043196067
1830,72,36.346016409635794
271,346,16.271339097544644
712,259,14.789848437885693
58,87,33.6965472106622
1143,316,26.65062315269403
41,204,13.556943089889744
1887,267,14.718940137245356
2488,267,30.459771549561136
1534,209,26.721085382969818
846,316,11.582019519442309
1692,86,25.068694745025663
535,316,24.466067944779684
1125,244,18.612947291951475
262,198,25.15978732335362
1894,267,19.798282486966492
1679,72,39.71004486896808
1458,228,34.514781219566586
70,56,21.389628455596057
2228,267,25.50018668408241
749,87,23.007702977388803
4,123,29.22509398738188
201,336,30.58232462160773
1644,404,25.51706600298589
2256,267,38.25346738615791
1543,220,9.270441920576115
1519,90,22.587161377651782
1288,83,27.041485788111693
623,316,13.323260059766763
1523,281,16.56835399360451
1749,176,14.91436306821615
1375,220,13.882465658743488
1877,115,41.59873159204809
103,4,38.360183716763714
474,316,22.49532183892102
1080,87,24.282277621545468
1307,212,26.453912172343465
1055,204,24.301827826378652
2245,267,36.225521215738134
230,198,22.35163345854279
1341,267,30.816196995831262
1473,346,20.6271145990794
619,316,12.398309720256563
139,413,37.39550788918294
28,32,26.037297025161767
2561,404,23.612858293184498
1473,3,15.473057782663231
1559,316,17.67798605713253
1875,220,32.89980721468113
1931,267,25.09856782235972
1307,260,26.113512811614672
1692,3,12.640936611803916
863,316,17.52072682722256
1646,412,34.21368915281951
1810,143,21.74729064025144
152,267,29.518855905732657
2098,187,32.00396321658289
1269,316,17.735437590143324
219,220,17.272720656160928
1467,137,18.241687269892086
1119,260,25.73885510435565
690,316,21.617812137112868
1723,267,36.11233337951282
1954,319,32.09748999017342
509,7,19.029562439133173
677,316,18.80447927452365
592,316,18.72847037238609
1497,328,19.454949853832414
1534,39,28.94515160874648
1198,3,14.490038230098635
2304,267,23.97787815357575
2370,220,22.911936986102713
1644,371,28.505051529243804
557,316,11.883922103893426
1801,197,12.558938194183932
2267,331,17.414588434247715
968,321,18.91637460290785
1891,220,25.15978732335362
2291,98,22.57153762537392
2421,220,19.029562439133173
1102,99,40.10789576270768
215,341,34.76408800196743
1546,42,14.702890264277894
28,316,23.32855213328441
236,404,15.118241149505947
1561,108,25.2720030025656
2342,404,31.869079988576097
1458,336,27.876848609836493
1157,175,29.42791635617426
2035,267,10.667601325162968
1084,330,13.022167993019686
1502,216,22.521644918485162
1610,267,28.015210231959667
847,319,28.252247348064532
1629,291,16.732084508998263
733,342,23.007702977388803
2140,198,23.716220537808425
1080,267,26.142256979813094
314,267,22.11795042841981
1640,76,24.00282766741561
287,357,20.68285090229392
1711,136,32.88025700984795
152,225,29.042161870323163
1222,267,22.57153762537392
2234,316,21.277412776384075
1375,267,15.645801456965309
1337,370,19.662438771498618
1758,413,27.0329799533455
1717,316,15.608082446790082
633,319,22.82084440777476
1202,267,20.57299407052386
1523,87,27.366602437298237
1204,404,19.417230843657187
2343,204,15.608082446790082
1544,395,15.214007140792035
754,267,14.229098839961221
2315,302,15.608082446790082
1824,342,24.196749957924442
4,189,29.25275415998617
1697,220,19.629967909549087
1692,313,16.865235246007515
733,346,25.50018668408241
1456,72,24.62267698227426
2049,0,7.010103058487601
1192,333,31.69113326166764
2384,220,15.933605015643826
2230,123,39.84695637257026
2277,316,11.309092752638842
2083,198,12.311683717030032
70,72,22.105787339786946
1106,267,29.72595022813121
70,3,17.747143130066156
108,204,24.8719837646751
633,250,15.191467299608384
357,7,7.010103058487601
