test_cas,species,score
66,316,2.736589119155548
66,317,2.8189831622361643
66,330,2.3462860772414302
66,331,2.7652315492685853
66,335,2.6135414455164296
66,336,2.855479673117888
66,403,3.051658040127363
66,404,2.646002990778391
66,408,3.0618863305979462
67,175,1.7367294375863884
67,316,1.9237063513927906
68,3,1.8698108129132054
68,330,1.9832865544920697
69,3,2.5928973264620416
70,0,2.736961812543078
70,3,2.4279126214514095
70,31,2.5549781449211766
70,42,2.4099032712566175
70,44,2.873016498902889
70,56,2.7183934796436304
70,60,2.849146602150408
70,72,2.7758847581565544
70,76,2.6666098414228308
70,79,2.715779833496135
70,80,2.6216515204223163
70,87,2.8047923408716873
70,91,2.8295796033434244
70,96,2.650449930037515
70,99,2.5958576022201925
70,102,2.415047183956701
70,122,2.756896744001504
70,131,2.6333857904155193
70,136,2.745212272557497
70,140,2.854969041376897
70,141,2.860100683949741
70,143,2.428373420946074
70,154,2.8826256993730914
70,159,2.6429949908857213
70,192,2.8256016265311
70,198,2.881803089176822
70,209,2.8297186887627643
70,214,2.775359009056306
70,220,2.6864914547318683
70,224,2.6388833429681573
70,241,2.7228973981667326
70,244,2.4969584106681784
70,250,2.583288125991839
70,256,2.760218568051216
70,263,2.8065683968882653
70,267,2.884129699319426
70,268,2.963388750254651
70,276,2.8007287884090006
70,278,2.7829376654988582
70,284,2.7794223706330623
70,292,2.866195874453913
70,294,2.976219827642918
70,311,2.9039321171490298
70,316,2.6565283103492057
70,317,2.638112883652169
70,319,2.6373463906822696
70,331,2.7141787940418762
70,335,2.676946358574152
70,337,2.8383109338753054
70,341,2.9221864909761934
70,342,2.6666098414228308
70,346,2.9429957766356063
70,348,2.4522755586279743
70,367,3.5178420285463092
70,370,2.516840023977216
70,374,2.512645635890489
70,377,2.6891742467837596
70,379,2.7240999269475257
70,381,2.7481968856141497
70,393,2.841677243891046
70,395,2.8041542445575374
70,404,2.7237580417672813
70,408,2.695999437694584
71,220,3.2716389924985285
71,267,3.2357321494393254
72,220,1.858130451578609
73,7,1.5574688063615336
73,316,1.5358378895165536
74,0,2.171475201786756
74,3,2.120305946671765
74,220,2.3001609536583225
74,260,2.1078672183375877
74,316,2.284392775800031
75,268,2.139933552076302
75,346,1.8254960474154192
76,31,2.559957147667654
76,220,2.7254753725773835
76,267,2.6468154944622384
76,316,2.5339520536664275
77,316,2.2558461881605365
78,3,2.16981159866309
79,316,2.512645635890489
80,316,2.7001249793861546
81,316,2.715779833496135
82,316,2.0937542961782643
83,331,2.4637343596608665
84,7,1.4183586345623016
84,220,1.5073711419378537
84,267,1.4627010538362994
84,316,1.417827828543503
84,330,1.775525397548258
85,3,1.8643960005297298
85,176,1.7008225945271858
85,220,1.8643960005297298
85,316,1.5714692908622419
86,3,1.532595968239434
86,7,1.5574688063615336
86,69,1.5445136014708074
86,220,1.5926338754724565
86,267,1.6048836787333223
86,316,1.610796291463615
86,331,1.6579893430496715
87,220,2.5006516874650537
87,267,2.510186795757014
87,316,2.252926664608339
87,319,2.3001609536583225
87,330,2.2289460594518546
87,331,2.0937542961782643
87,342,2.353266617974672
88,316,1.3894505648951683
89,3,2.8950404647209904
89,31,2.861657091828749
89,220,2.9475308763826265
89,267,2.9498696697288067
89,316,2.8978121821485754
89,319,2.857982100604323
89,404,2.812646421640374
90,316,2.4365883334056635
91,220,1.6226533285385198
91,267,1.57466762761868
91,316,1.5636895652758012
92,204,1.9144936649534094
93,316,3.5181961094042093
94,136,3.4753628579266955
94,220,3.4743031315272415
94,316,3.3570050091142782
94,319,3.211268915236013
95,316,2.2009819491023777
96,7,1.7157241138070467
96,316,1.6887616203789473
97,7,1.7904810505539677
97,220,2.2573277021808087
97,316,1.8181458610642607
98,7,2.0261218900799767
98,44,2.16981159866309
98,220,1.9786333342068618
98,267,2.0509210447007504
98,316,2.0076734496749724
98,330,2.0090212817391846
99,3,2.056225608333852
99,31,2.416124702992791
99,192,2.2832873402419547
99,220,2.1241879008677844
99,267,2.678721469379468
99,316,2.46613587834603
99,319,2.0418945883426547
99,331,2.425342586909145
